% Magic Creature Cards
% UNH/UNG/pHHO Removed
% Source: AllCards-x.json @ mtgjson.com
% 
% Machine Learning Project - Sam Cumings / David Burks
% Set Downloaded 15.10.25

@RELATION CMC

@ATTRIBUTE Id NUMERIC
@ATTRIBUTE cmc NUMERIC
@ATTRIBUTE power NUMERIC
@ATTRIBUTE toughness NUMERIC
@ATTRIBUTE isRed NUMERIC
@ATTRIBUTE isBlue NUMERIC
@ATTRIBUTE isGreen NUMERIC
@ATTRIBUTE isBlack NUMERIC
@ATTRIBUTE isWhite NUMERIC
@ATTRIBUTE isColorless NUMERIC
@ATTRIBUTE isVanilla NUMERIC
@ATTRIBUTE isFlying NUMERIC
@ATTRIBUTE isTrample NUMERIC
@ATTRIBUTE isMorph NUMERIC
@ATTRIBUTE isHaste NUMERIC
@ATTRIBUTE isStrike NUMERIC
@DATA
3620,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0
3621,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3622,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
3623,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0
3624,4,6,6,0,0,0,1,0,0,0,0,0,1,0,0
3625,4,3,3,0,0,0,1,0,0,0,1,0,0,0,0
3626,6,4,4,0,0,0,1,0,0,0,1,0,0,0,0
3627,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
3628,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0
3629,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3630,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3631,4,5,4,0,0,1,0,0,0,0,0,0,0,0,0
3632,7,6,4,0,0,0,0,0,1,0,0,0,0,0,0
3633,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
3634,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3635,7,4,3,0,0,1,0,0,0,0,0,0,0,0,0
3636,4,3,4,0,0,0,0,1,0,0,0,0,0,0,1
3637,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3638,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0
3639,5,3,3,0,0,0,0,1,0,0,0,0,0,0,0
3640,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0
3641,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0
3642,6,4,5,0,0,1,0,1,0,0,0,0,0,0,0
3643,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0
3644,8,5,4,0,1,0,0,0,0,0,1,0,0,0,0
3645,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3646,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0
3647,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0
3648,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0
3650,3,2,2,1,0,0,0,0,0,0,0,0,0,0,1
3651,5,2,4,0,0,0,1,0,0,0,0,0,0,0,0
3652,5,5,5,0,0,0,1,0,0,0,0,1,0,0,0
3653,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3654,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0
3655,3,4,4,0,0,1,0,1,0,0,0,0,0,0,0
3656,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0
3657,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0
3658,5,2,4,0,0,1,0,0,0,0,0,0,0,0,0
3659,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0
3660,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0
3661,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0
3662,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0
3663,3,2,2,1,0,0,0,1,0,0,0,0,0,0,1
3664,4,4,5,0,0,0,0,0,1,0,0,0,0,0,0
3665,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3666,5,6,5,1,1,0,0,0,0,0,0,0,0,0,0
3667,3,1,2,0,1,0,0,0,0,0,1,0,0,0,0
3668,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0
3669,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0
3670,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0
3671,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0
3672,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
3673,4,1,5,0,1,0,0,0,0,0,0,0,0,0,0
3674,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0
3675,8,6,3,1,0,0,0,1,0,0,1,0,0,0,0
3676,5,4,3,0,0,0,0,1,0,0,1,0,0,0,0
3677,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3678,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0
3679,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0
3680,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3681,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3682,5,5,3,1,0,0,0,1,0,0,0,0,0,0,0
3683,7,4,4,1,0,0,0,0,0,0,0,1,0,0,0
3684,3,1,1,0,0,0,0,1,0,0,1,0,0,0,1
3685,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0
3686,4,4,3,0,0,0,1,0,0,0,0,0,0,0,0
3687,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0
3688,8,8,4,0,0,0,0,1,0,0,0,0,0,0,0
3689,6,3,2,0,1,0,0,0,0,0,1,0,0,0,0
3690,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0
3691,6,4,4,0,0,1,0,1,0,0,0,0,0,0,1
3692,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3693,4,3,1,1,1,0,1,0,0,0,1,0,0,0,0
3694,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0
3695,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
3696,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0
3698,5,5,5,1,0,1,0,0,0,0,0,0,0,0,0
3699,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
3701,7,7,7,0,1,0,0,0,0,0,0,0,0,0,0
3702,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0
3703,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0
3704,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0
3705,3,4,4,0,1,0,0,0,0,0,0,0,0,0,0
3706,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0
3707,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
3708,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3709,5,3,4,1,1,0,0,1,0,0,1,0,0,0,0
3710,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3711,6,4,4,1,0,1,1,0,0,0,1,0,0,0,0
3712,4,2,3,0,1,0,1,0,0,0,0,0,0,0,0
3713,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3714,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0
3715,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0
3716,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
3717,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3718,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0
3719,2,2,1,0,1,0,1,0,0,0,1,0,0,0,0
3720,4,1,6,0,0,0,1,0,0,1,0,0,0,0,0
3721,4,3,4,0,0,1,0,0,0,0,0,0,0,0,0
3722,5,2,4,0,1,1,0,1,0,0,1,0,0,0,0
3723,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0
3724,4,2,2,0,1,0,0,0,0,0,1,0,0,0,0
3725,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0
3726,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
3727,6,4,4,0,0,1,0,0,0,0,0,1,0,0,0
3728,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
3729,4,2,2,0,0,0,1,0,0,0,1,0,0,0,0
3730,6,6,6,0,0,1,0,0,0,0,0,0,0,0,0
3731,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0
3732,4,6,1,1,0,0,0,1,0,0,0,1,0,0,0
3733,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3734,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
3735,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0
3736,5,4,4,0,0,0,1,0,0,0,0,0,0,0,1
3737,7,5,6,0,0,1,0,0,0,0,0,0,0,0,0
3738,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
3739,8,8,8,0,0,1,0,0,0,0,0,1,0,0,0
3740,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
3741,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0
3742,4,3,3,0,0,0,1,0,0,0,1,0,0,0,0
3743,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
3744,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0
3745,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1
3746,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0
3747,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0
3748,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3749,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0
3750,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0
3751,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0
3752,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0
3753,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
3754,9,9,9,0,0,0,0,0,1,0,0,1,0,0,0
3755,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0
3756,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3757,6,3,3,0,1,1,0,0,0,0,0,0,0,0,0
3758,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0
3759,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3760,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0
3761,4,2,4,0,0,0,0,1,0,0,1,0,0,0,0
3762,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0
3763,3,0,7,0,0,1,0,0,0,0,0,0,0,0,0
3764,6,4,4,0,0,0,1,0,0,0,0,0,1,0,0
3765,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0
3766,6,6,6,0,0,0,0,1,0,0,1,0,0,0,0
3767,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3768,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0
3769,5,3,5,0,0,1,0,0,0,0,0,0,0,0,0
3770,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0
3771,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
3772,5,4,3,1,0,0,0,1,0,0,1,0,0,0,0
3773,5,5,5,0,0,1,0,1,0,0,1,0,0,0,0
3774,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3775,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0
3776,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0
3777,5,3,3,0,0,0,0,1,0,0,0,0,0,0,0
3778,6,5,5,0,0,0,0,1,0,0,0,0,0,0,0
3779,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
3780,4,2,2,0,1,0,0,0,0,0,1,0,0,0,0
3781,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
3782,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0
3783,2,3,2,1,0,0,0,1,0,0,0,0,0,0,1
3784,5,3,3,0,0,0,1,0,0,0,0,0,0,0,1
3785,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
3786,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3787,4,3,2,0,0,0,0,1,0,0,0,0,0,0,0
3788,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1
3789,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0
3790,3,2,3,0,0,0,1,0,0,0,1,0,0,0,0
3791,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
3792,7,5,5,1,0,0,0,0,0,0,0,0,0,0,0
3793,6,5,5,0,0,0,1,0,0,0,0,0,0,0,0
3794,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
3795,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0
3796,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0
3797,3,4,4,1,0,0,0,0,0,0,1,0,0,0,0
3798,6,3,5,0,0,0,0,1,0,0,0,0,0,0,1
3799,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3800,5,3,3,0,1,0,0,0,0,0,1,0,0,0,0
3801,4,6,5,0,0,0,1,0,0,0,1,0,0,0,0
3802,4,2,2,0,0,0,1,0,0,0,1,0,0,0,0
3803,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0
3804,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3805,6,4,4,1,0,0,0,0,0,0,1,0,0,0,0
3806,8,7,7,1,0,0,0,0,0,0,0,0,0,0,0
3807,8,6,6,1,0,0,0,0,0,0,1,0,0,0,0
3808,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3809,4,2,2,1,0,0,0,0,0,0,1,0,0,0,0
3810,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0
3811,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0
3812,6,7,7,0,0,0,1,0,0,0,1,0,0,0,0
3813,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0
3814,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3815,10,8,8,0,0,0,1,0,0,0,1,0,0,0,1
3816,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0
3817,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3818,3,1,5,0,0,1,0,0,0,0,0,0,0,0,0
3819,6,3,3,0,1,0,0,0,0,0,1,0,0,0,0
3820,4,2,3,0,1,0,0,1,0,0,1,0,0,0,0
3821,3,3,4,0,1,1,0,1,0,0,0,0,0,0,0
3822,4,2,10,0,0,0,0,1,0,1,0,0,0,0,0
3823,5,2,5,0,0,0,0,1,0,0,0,0,0,0,0
3824,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0
3825,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0
3826,4,6,6,0,0,1,1,0,0,0,0,0,0,0,0
3827,6,4,4,0,0,0,0,0,1,0,1,0,0,0,0
3828,5,6,5,1,0,1,0,0,0,0,0,0,0,0,0
3829,4,3,2,0,0,0,0,1,0,0,0,0,0,0,0
3830,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3831,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0
3832,4,2,3,0,1,0,0,0,0,0,0,0,1,0,0
3833,7,5,6,0,1,0,0,0,0,0,1,0,0,0,0
3834,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0
3835,3,0,4,0,0,0,1,1,0,0,0,0,0,0,0
3836,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3837,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1
3838,4,2,2,0,0,0,1,0,0,0,1,0,0,0,0
3839,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3840,5,3,4,0,1,0,0,0,0,0,0,0,0,0,0
3841,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0
3842,6,2,6,0,0,0,0,1,0,0,0,0,0,0,0
3843,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0
3844,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3845,4,2,2,0,0,0,1,0,0,0,1,0,0,0,0
3846,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
3847,6,4,4,1,0,1,0,0,0,0,1,0,0,0,0
3848,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3849,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3850,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0
3851,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
3852,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1
3853,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3854,3,2,3,0,0,0,1,0,0,0,1,0,0,0,1
3855,4,2,3,0,1,0,0,0,0,0,1,0,0,0,0
3856,5,3,3,0,0,0,1,0,0,0,1,0,0,0,0
3857,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0
3858,10,7,4,1,0,0,0,0,0,0,0,0,0,0,0
3859,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
3860,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
3861,4,4,4,0,1,0,0,0,0,0,1,0,0,0,0
3862,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0
3863,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0
3864,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3865,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0
3866,5,3,4,0,0,1,0,0,0,0,0,0,0,0,0
3867,5,3,4,1,0,0,0,0,0,0,0,0,0,0,0
3868,4,2,2,0,1,0,0,0,0,0,1,0,0,0,0
3869,4,3,3,0,1,0,0,0,0,0,1,0,0,0,0
3870,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
3871,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0
3872,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0
3873,4,3,3,0,1,0,0,1,0,0,1,0,0,0,0
3874,2,4,4,0,0,0,0,1,0,0,0,0,0,0,0
3875,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3876,6,4,4,0,0,0,1,0,0,0,0,0,0,0,0
3877,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3878,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1
3879,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0
3880,3,3,2,0,0,0,1,0,0,1,0,0,0,0,0
3881,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0
3882,3,2,2,0,1,0,0,1,0,0,1,0,0,0,0
3883,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3884,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0
3885,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0
3886,5,4,4,1,1,1,1,1,0,0,1,0,0,0,0
3887,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3888,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3889,3,2,2,0,0,0,0,1,0,0,0,0,0,0,1
3890,7,6,6,0,0,0,1,0,0,0,0,0,0,0,0
3891,7,5,4,0,0,0,1,0,0,0,0,0,0,0,0
3892,6,4,5,0,1,0,0,0,0,0,0,0,0,0,0
3893,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3894,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0
3895,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3896,5,5,3,0,0,1,0,0,0,0,0,1,0,0,0
3897,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0
3898,4,2,4,0,0,0,0,1,0,0,1,0,0,0,0
3899,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0
3900,5,5,4,0,0,0,0,1,0,0,1,0,0,0,0
3901,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3902,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0
3903,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
3904,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3905,4,3,3,1,0,0,0,0,0,0,1,0,0,0,1
3906,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0
3907,4,6,6,0,0,1,0,0,0,0,0,1,0,0,0
3908,7,3,3,0,0,1,0,0,0,0,0,0,0,0,0
3909,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0
3910,5,4,4,0,0,1,0,0,0,0,0,1,0,0,0
3911,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0
3912,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
3913,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3914,6,4,5,0,0,0,1,0,0,0,0,0,0,0,0
3915,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3916,4,3,3,0,0,1,0,0,0,0,0,1,0,0,0
3917,4,2,2,0,0,0,0,1,0,0,0,1,0,0,0
3918,5,3,5,0,1,0,0,0,0,0,1,0,0,0,0
3919,5,3,3,0,0,0,0,1,0,0,0,0,0,0,0
3920,7,4,7,0,0,1,0,0,0,0,0,0,0,0,0
3921,4,3,1,0,1,0,0,0,0,0,1,0,0,0,0
3922,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
3923,6,4,4,0,0,0,0,1,0,0,1,0,0,0,0
3924,11,9,9,0,0,0,0,0,1,0,0,0,0,0,0
3925,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0
3926,4,3,3,0,1,0,0,0,0,0,1,0,0,0,0
3927,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
3928,6,4,4,1,0,0,1,0,0,0,1,0,0,0,0
3929,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3930,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0
3931,4,3,3,1,0,0,0,0,0,0,1,0,0,0,0
3932,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
3933,6,5,5,0,1,0,0,0,0,0,0,0,0,0,0
3934,6,3,4,0,0,0,0,1,0,0,0,0,1,0,1
3935,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0
3936,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3937,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0
3938,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0
3939,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0
3940,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0
3941,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3942,6,4,6,0,0,1,0,0,0,0,0,0,0,0,0
3943,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0
3944,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3945,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0
3946,3,2,2,0,1,0,0,0,0,0,1,0,0,0,0
3947,5,4,2,1,0,0,0,0,0,0,0,0,0,1,0
3948,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0
3949,6,3,3,0,0,0,1,0,0,0,1,0,0,0,0
3950,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0
3951,4,3,4,1,0,1,0,0,0,0,0,1,0,0,0
3952,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
3953,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0
3954,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0
3955,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0
3956,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0
3957,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0
3958,4,2,2,0,0,0,0,1,0,0,0,0,0,0,1
3959,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0
3960,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3961,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3962,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3963,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0
3964,6,5,5,1,0,0,0,0,0,0,1,0,0,0,0
3965,5,3,2,0,0,0,1,0,0,0,1,0,0,0,0
3966,3,3,1,0,1,0,0,0,0,0,1,0,0,0,0
3967,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3968,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0
3969,3,3,4,0,0,0,0,0,1,0,0,0,0,0,0
3970,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
3971,4,2,2,1,0,0,0,0,0,0,1,0,0,0,0
3972,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3973,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3974,6,1,1,0,0,0,0,0,1,0,1,0,0,0,0
3975,4,4,4,0,1,0,0,0,0,0,1,0,0,0,0
3977,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3978,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0
3979,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0
3980,3,1,4,0,0,0,0,1,0,1,0,0,0,0,0
3981,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0
3982,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0
3983,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
3984,4,7,7,1,1,0,0,1,0,0,0,0,0,0,0
3985,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1
3986,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
3987,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3988,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0
3989,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
3990,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3991,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0
3992,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0
3993,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3994,4,3,1,0,1,0,1,0,0,0,0,0,0,0,0
3995,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3996,7,7,7,1,0,0,0,0,0,0,0,0,0,0,1
3997,6,5,4,1,0,0,0,0,0,0,0,1,0,0,0
3998,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0
3999,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4000,5,3,4,0,0,1,0,0,0,0,0,0,0,0,0
4001,5,4,4,1,0,0,0,0,0,0,1,0,0,0,0
4002,4,2,2,1,0,0,0,0,0,0,0,0,0,0,1
4003,4,2,3,0,0,0,0,1,0,0,1,0,0,0,0
4004,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4005,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4006,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0
4007,5,3,2,1,0,0,0,0,0,0,1,0,0,0,1
4008,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0
4009,6,5,4,1,0,0,0,0,0,0,0,0,0,0,0
4010,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0
4011,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0
4012,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0
4013,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0
4014,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0
4015,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
4016,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
4017,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0
4018,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0
4019,4,2,2,0,0,0,0,0,1,0,1,0,0,0,0
4020,4,1,4,0,0,0,0,1,0,0,0,0,0,0,0
4021,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0
4022,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4023,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0
4024,11,11,11,0,0,0,0,0,1,0,0,1,0,0,0
4025,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
4026,5,2,2,0,0,0,0,1,0,0,0,0,0,0,0
4027,7,5,5,0,1,0,0,1,0,1,0,0,0,0,0
4028,6,7,2,0,0,1,0,0,0,0,0,0,0,0,0
4029,5,3,3,0,1,0,0,0,0,0,0,0,0,0,0
4030,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0
4031,4,2,3,0,1,0,1,0,0,0,1,0,0,0,0
4032,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4033,3,3,4,0,0,1,0,1,0,0,0,0,0,0,0
4034,4,2,5,0,1,0,0,0,0,0,0,0,0,0,0
